date,spy_close,vix,hyg,dxy,gold,copper,eem,skew,composite_score,flow_regime,regime_signal,return_5d,return_10d,return_20d
2024-08-14,543.75,16.190000534057617,78.5199966430664,102.56999969482422,226.1999969482422,25.299999237060547,42.439998626708984,141.82000732421875,3.9,mild_risk_on,HOLD,3.1,2.68,2.82
2024-08-15,553.0700073242188,15.229999542236328,78.58999633789062,102.9800033569336,226.91000366210938,25.959999084472656,42.90999984741211,143.55999755859375,3.9,mild_risk_on,HOLD,0.57,0.95,1.62
2024-08-16,554.3099975585938,14.800000190734863,78.83999633789062,102.45999908447266,231.99000549316406,26.100000381469727,43.40999984741211,142.5500030517578,3.9,mild_risk_on,HOLD,1.41,1.69,1.54
2024-08-19,559.6099853515625,14.649999618530273,78.97000122070312,101.88999938964844,231.61000061035156,26.3700008392334,43.83000183105469,141.5,3.9,mild_risk_on,HOLD,0.21,-1.35,0.62
2024-08-20,558.7000122070312,15.880000114440918,78.9000015258789,101.44000244140625,232.4600067138672,26.110000610351562,43.4900016784668,146.25999450683594,3.9,mild_risk_on,HOLD,0.51,-1.39,0.48
2024-08-21,560.6199951171875,16.270000457763672,79.08000183105469,101.04000091552734,232.14999389648438,26.3799991607666,43.65999984741211,149.6699981689453,5.4,mild_risk_on,HOLD,-0.41,-1.96,1.85
2024-08-22,556.219970703125,17.549999237060547,78.9800033569336,101.51000213623047,229.3699951171875,25.959999084472656,43.119998931884766,154.16000366210938,2.7,neutral,HOLD,0.38,-2.85,2.16
2024-08-23,562.1300048828125,15.859999656677246,79.4000015258789,100.72000122070312,232.02000427246094,26.479999542236328,43.84000015258789,153.9499969482422,5.4,mild_risk_on,HOLD,0.28,-2.8,1.34
2024-08-26,560.7899780273438,16.149999618530273,79.23999786376953,100.8499984741211,232.75999450683594,26.610000610351562,43.470001220703125,151.5,5.4,mild_risk_on,HOLD,-1.55,-2.14,1.87
2024-08-27,561.5599975585938,15.430000305175781,79.29000091552734,100.55000305175781,233.38999938964844,26.81999969482422,43.529998779296875,151.8300018310547,5.4,mild_risk_on,HOLD,-1.89,-1.27,1.51
2024-08-28,558.2999877929688,17.110000610351562,79.25,101.08999633789062,231.75,26.280000686645508,43.2599983215332,151.67999267578125,4.2,mild_risk_on,HOLD,-1.56,0.14,2.51
2024-08-29,558.3499755859375,15.649999618530273,79.33000183105469,101.33999633789062,232.9499969482422,26.219999313354492,43.279998779296875,153.00999450683594,5.4,mild_risk_on,HOLD,-3.22,0.66,2.35
2024-08-30,563.6799926757812,15.0,79.33999633789062,101.69999694824219,231.2899932861328,26.309999465942383,43.369998931884766,159.0,5.4,mild_risk_on,HOLD,-3.06,-0.15,1.79
2024-09-03,552.0800170898438,20.719999313354492,78.68000030517578,101.83000183105469,230.2899932861328,25.469999313354492,42.5099983215332,163.60000610351562,2.5,neutral,HOLD,-0.6,1.99,3.0
2024-09-04,550.9500122070312,21.31999969482422,78.97000122070312,101.36000061035156,230.42999267578125,25.450000762939453,42.5,160.89999389648438,2.5,neutral,HOLD,0.63,1.9,3.25
2024-09-05,549.6099853515625,19.899999618530273,79.23999786376953,101.11000061035156,232.35000610351562,25.809999465942383,42.560001373291016,156.7100067138672,4.2,mild_risk_on,HOLD,1.72,3.89,3.31
2024-09-06,540.3599853515625,22.3799991607666,79.13999938964844,101.18000030517578,230.6300048828125,25.40999984741211,41.779998779296875,148.97999572753906,4.0,mild_risk_on,HOLD,4.01,5.16,6.04
2024-09-09,546.4099731445312,19.450000762939453,79.33000183105469,101.55000305175781,231.60000610351562,25.84000015258789,42.130001068115234,140.3300018310547,4.2,mild_risk_on,HOLD,3.01,4.26,3.91
2024-09-10,548.7899780273438,19.079999923706055,79.18000030517578,101.62999725341797,232.6199951171875,25.639999389648438,41.970001220703125,139.75,4.2,mild_risk_on,HOLD,2.6,4.1,4.44
2024-09-11,554.4199829101562,17.690000534057617,79.30000305175781,101.68000030517578,232.25,26.020000457763672,42.279998779296875,139.72999572753906,4.2,mild_risk_on,HOLD,1.26,2.82,4.1
2024-09-12,559.0900268554688,17.06999969482422,79.41000366210938,101.37000274658203,236.3300018310547,26.31999969482422,42.630001068115234,145.8800048828125,4.2,mild_risk_on,HOLD,2.13,2.36,3.05
2024-09-13,562.010009765625,16.559999465942383,79.62999725341797,101.11000061035156,238.67999267578125,26.399999618530273,42.83000183105469,149.99000549316406,5.4,mild_risk_on,HOLD,1.11,1.68,3.13
2024-09-16,562.8400268554688,17.139999389648438,79.83000183105469,100.76000213623047,238.66000366210938,26.649999618530273,42.970001220703125,152.1699981689453,4.2,mild_risk_on,HOLD,1.21,1.94,3.82
2024-09-17,563.0700073242188,17.610000610351562,79.8499984741211,100.88999938964844,237.33999633789062,26.799999237060547,43.02000045776367,157.5399932861328,4.2,mild_risk_on,HOLD,1.46,0.99,2.97
2024-09-18,561.4000244140625,18.229999542236328,79.91999816894531,100.5999984741211,235.50999450683594,26.649999618530273,42.869998931884766,167.4199981689453,4.2,mild_risk_on,HOLD,1.54,1.33,3.72
2024-09-19,570.97998046875,16.329999923706055,80.16000366210938,100.61000061035156,239.1699981689453,27.18000030517578,43.779998779296875,171.72000122070312,5.4,mild_risk_on,HOLD,0.23,-0.55,1.99
2024-09-20,568.25,16.149999618530273,80.26000213623047,100.72000122070312,242.2100067138672,27.110000610351562,43.689998626708984,165.75,5.4,mild_risk_on,HOLD,0.57,0.83,2.88
2024-09-23,569.6699829101562,15.890000343322754,80.11000061035156,100.91999816894531,242.67999267578125,27.209999084472656,44.029998779296875,165.60000610351562,5.4,mild_risk_on,HOLD,0.72,-0.33,2.45
2024-09-24,571.2999877929688,15.390000343322754,80.12000274658203,100.37000274658203,246.07000732421875,28.299999237060547,45.529998779296875,,5.4,mild_risk_on,HOLD,-0.47,0.33,2.1
2024-09-25,570.0399780273438,15.40999984741211,80.02999877929688,100.91999816894531,245.72999572753906,28.059999465942383,45.04999923706055,160.47999572753906,5.4,mild_risk_on,HOLD,-0.21,1.25,1.39
2024-09-26,572.2999877929688,15.369999885559082,80.16000366210938,100.55999755859375,246.97999572753906,28.979999542236328,46.70000076293945,158.6699981689453,5.4,mild_risk_on,HOLD,-0.78,0.67,1.21
2024-09-27,571.469970703125,16.959999084472656,80.36000061035156,100.41999816894531,245.02000427246094,28.639999389648438,46.61000061035156,160.99000549316406,5.4,mild_risk_on,HOLD,0.26,1.42,1.32
2024-09-30,573.760009765625,16.729999542236328,80.30000305175781,100.77999877929688,243.05999755859375,28.350000381469727,45.86000061035156,154.3000030517578,5.4,mild_risk_on,HOLD,-1.04,1.84,1.23
2024-10-01,568.6199951171875,19.260000228881836,79.87000274658203,101.19000244140625,245.61000061035156,28.600000381469727,46.189998626708984,,4.2,mild_risk_on,HOLD,0.8,1.96,2.31
2024-10-02,568.8599853515625,18.899999618530273,79.87999725341797,101.68000030517578,245.66000366210938,29.139999389648438,47.099998474121094,161.5,4.2,mild_risk_on,HOLD,1.46,2.36,1.96
2024-10-03,567.8200073242188,20.489999771118164,79.69000244140625,101.98999786376953,245.49000549316406,28.440000534057617,46.540000915527344,162.77999877929688,4.0,mild_risk_on,HOLD,1.46,2.56,0.14
2024-10-04,572.97998046875,19.209999084472656,79.5999984741211,102.5199966430664,245.0,28.59000015258789,46.970001220703125,156.42999267578125,4.2,mild_risk_on,HOLD,1.15,2.03,-0.34
2024-10-07,567.7999877929688,22.639999389648438,79.26000213623047,102.54000091552734,244.1699981689453,28.520000457763672,47.36000061035156,155.57000732421875,4.0,mild_risk_on,HOLD,2.91,2.79,0.35
2024-10-08,573.1699829101562,21.420000076293945,79.44999694824219,102.55000305175781,242.3699951171875,28.0,46.189998626708984,156.27999877929688,4.0,mild_risk_on,HOLD,1.15,1.77,0.62
2024-10-09,577.1400146484375,20.860000610351562,79.4000015258789,102.93000030517578,241.0500030517578,27.639999389648438,45.939998626708984,156.92999267578125,4.0,mild_risk_on,HOLD,0.89,0.15,2.41
2024-10-10,576.1300048828125,20.93000030517578,79.36000061035156,102.98999786376953,242.82000732421875,27.850000381469727,46.029998779296875,154.08999633789062,4.0,mild_risk_on,HOLD,1.08,0.54,3.38
2024-10-11,579.5800170898438,20.459999084472656,79.56999969482422,102.88999938964844,245.47000122070312,28.170000076293945,46.36000061035156,159.42999267578125,4.0,mild_risk_on,HOLD,0.86,-0.09,3.21
2024-10-14,584.3200073242188,19.700000762939453,79.61000061035156,103.30000305175781,245.07000732421875,27.65999984741211,46.16999816894531,153.0800018310547,2.2,neutral,HOLD,-0.12,-0.6,2.47
2024-10-15,579.780029296875,20.639999389648438,79.58999633789062,103.26000213623047,245.9199981689453,27.270000457763672,45.189998626708984,159.69000244140625,2.0,neutral,HOLD,0.61,0.34,2.95
2024-10-16,582.2999877929688,19.579999923706055,79.7300033569336,103.58999633789062,247.14999389648438,27.40999984741211,45.540000915527344,161.85000610351562,2.2,neutral,HOLD,-0.74,-0.39,2.56
2024-10-17,582.3499755859375,19.110000610351562,79.61000061035156,103.83000183105469,248.6300048828125,27.200000762939453,45.470001220703125,165.82000732421875,2.2,neutral,HOLD,-0.53,-2.35,1.89
2024-10-18,584.5900268554688,18.030000686645508,79.80000305175781,103.48999786376953,251.27000427246094,27.579999923706055,45.91999816894531,155.5500030517578,2.2,neutral,HOLD,-0.95,-2.32,0.2
2024-10-21,583.6300048828125,18.3700008392334,79.4800033569336,104.01000213623047,251.22000122070312,27.40999984741211,45.599998474121094,150.97000122070312,2.2,cash_hoarding,HOLD,-0.48,-2.37,0.77
2024-10-22,583.3200073242188,18.200000762939453,79.37000274658203,104.08000183105469,253.92999267578125,27.56999969482422,45.5,146.8000030517578,2.2,cash_hoarding,HOLD,-0.27,-1.13,1.2
2024-10-23,577.989990234375,19.239999771118164,79.12999725341797,104.43000030517578,250.8699951171875,27.219999313354492,45.22999954223633,146.97000122070312,2.2,cash_hoarding,HOLD,0.35,2.26,2.16
2024-10-24,579.239990234375,19.079999923706055,79.36000061035156,104.05999755859375,252.8000030517578,27.389999389648438,45.15999984741211,144.7100067138672,2.2,cash_hoarding,HOLD,-1.83,2.83,2.49
2024-10-25,579.0399780273438,20.329999923706055,79.27999877929688,104.26000213623047,253.32000732421875,27.43000030517578,45.119998931884766,148.91000366210938,2.0,cash_hoarding,HOLD,-1.38,3.31,2.84
2024-10-28,580.8300170898438,19.799999237060547,79.4800033569336,104.31999969482422,253.3300018310547,27.450000762939453,45.31999969482422,148.4600067138672,2.2,cash_hoarding,HOLD,-1.9,3.09,2.88
2024-10-29,581.77001953125,19.34000015258789,79.5,104.27999877929688,256.0899963378906,27.459999084472656,45.18000030517578,150.74000549316406,2.2,cash_hoarding,HOLD,-0.87,2.6,3.25
2024-10-30,580.010009765625,20.350000381469727,79.36000061035156,103.98999786376953,257.5,27.360000610351562,44.7400016784668,153.4499969482422,2.0,neutral,HOLD,1.9,2.96,3.24
2024-10-31,568.6400146484375,23.15999984741211,79.13999938964844,103.9800033569336,253.50999450683594,27.360000610351562,44.45000076293945,152.07000732421875,2.0,neutral,HOLD,4.74,4.35,5.96
2024-11-01,571.0399780273438,21.8799991607666,78.75,104.27999877929688,252.47000122070312,27.350000381469727,44.4900016784668,146.66000366210938,-0.5,cash_hoarding,HOLD,4.75,2.58,5.71
2024-11-04,569.8099975585938,21.979999542236328,78.97000122070312,103.88999938964844,252.8300018310547,27.81999969482422,44.7400016784668,148.9499969482422,0.5,neutral,HOLD,5.08,3.22,5.98
2024-11-05,576.7000122070312,20.489999771118164,79.19000244140625,103.41999816894531,253.39999389648438,28.010000228881836,45.349998474121094,152.67999267578125,2.0,neutral,HOLD,3.5,2.36,5.37
2024-11-06,591.0399780273438,16.270000457763672,79.33000183105469,105.08999633789062,245.6999969482422,26.68000030517578,44.790000915527344,148.11000061035156,3.4,mild_risk_on,HOLD,1.04,-0.09,2.64
2024-11-07,595.6099853515625,15.199999809265137,79.66999816894531,104.51000213623047,249.64999389648438,27.84000015258789,45.779998779296875,152.1199951171875,3.4,mild_risk_on,HOLD,-0.38,-0.33,2.05
2024-11-08,598.1900024414062,14.9399995803833,79.80000305175781,105.0,247.9600067138672,27.110000610351562,44.650001525878906,150.33999633789062,3.4,mild_risk_on,HOLD,-2.08,-0.45,1.08
2024-11-11,598.760009765625,14.970000267028809,79.70999908447266,105.54000091552734,242.13999938964844,26.68000030517578,44.310001373291016,140.32000732421875,3.4,mild_risk_on,HOLD,-1.77,-0.21,0.67
2024-11-12,596.9000244140625,14.710000038146973,79.38999938964844,106.0199966430664,240.0500030517578,26.059999465942383,43.470001220703125,141.5,3.4,mild_risk_on,HOLD,-1.11,0.63,1.77
2024-11-13,597.1900024414062,14.020000457763672,79.41000366210938,106.4800033569336,237.6300048828125,25.639999389648438,43.189998626708984,142.9199981689453,3.4,mild_risk_on,HOLD,-1.12,0.27,1.2
2024-11-14,593.3499755859375,14.3100004196167,79.23999786376953,106.66999816894531,237.00999450683594,25.729999542236328,42.95000076293945,147.97999572753906,3.4,mild_risk_on,HOLD,0.05,1.55,1.83
2024-11-15,585.75,16.139999389648438,79.2300033569336,106.69000244140625,236.58999633789062,25.600000381469727,42.95000076293945,149.5500030517578,3.4,mild_risk_on,HOLD,1.67,3.05,3.59
2024-11-18,588.1500244140625,15.579999923706055,79.37999725341797,106.27999877929688,241.08999633789062,25.989999771118164,43.439998626708984,147.3300018310547,3.4,mild_risk_on,HOLD,1.59,2.68,2.74
2024-11-19,590.2999877929688,16.350000381469727,79.5,106.20999908447266,243.25,26.149999618530273,43.40999984741211,149.4600067138672,3.4,mild_risk_on,HOLD,1.75,2.94,-0.68
2024-11-20,590.5,17.15999984741211,79.4800033569336,106.68000030517578,244.6199951171875,26.040000915527344,43.36000061035156,153.0,2.2,cash_hoarding,HOLD,1.41,2.74,-0.75
2024-11-21,593.6699829101562,16.8700008392334,79.51000213623047,106.97000122070312,246.66000366210938,25.899999618530273,43.27000045776367,155.72000122070312,3.4,mild_risk_on,HOLD,1.5,2.38,-0.42
2024-11-22,595.510009765625,15.239999771118164,79.48999786376953,107.48999786376953,249.83999633789062,25.670000076293945,43.279998779296875,161.63999938964844,3.4,mild_risk_on,HOLD,1.36,1.54,-0.14
2024-11-25,597.530029296875,14.600000381469727,79.79000091552734,106.81999969482422,242.47999572753906,25.940000534057617,43.310001373291016,167.27999877929688,3.4,mild_risk_on,HOLD,1.07,0.88,0.63
2024-11-26,600.6500244140625,14.100000381469727,79.63999938964844,107.01000213623047,242.9499969482422,25.690000534057617,43.130001068115234,166.22999572753906,3.4,mild_risk_on,HOLD,1.17,1.13,0.11
2024-11-27,598.8300170898438,14.100000381469727,79.87999725341797,106.08000183105469,243.49000549316406,25.790000915527344,43.189998626708984,167.94000244140625,3.4,mild_risk_on,HOLD,1.31,0.92,-0.64
2024-11-29,602.5499877929688,13.510000228881836,80.04000091552734,105.73999786376953,245.58999633789062,25.799999237060547,43.2599983215332,167.94000244140625,4.6,mild_risk_on,HOLD,0.87,0.28,-2.38
2024-12-02,603.6300048828125,13.34000015258789,79.6500015258789,106.44999694824219,243.44000244140625,25.8700008392334,43.43000030517578,170.64999389648438,4.6,mild_risk_on,HOLD,0.17,0.52,-2.91
2024-12-03,603.9099731445312,13.300000190734863,79.6500015258789,106.37000274658203,243.92999267578125,26.200000762939453,43.52000045776367,170.22999572753906,4.6,mild_risk_on,HOLD,-0.18,0.06,-3.19
2024-12-04,607.6599731445312,13.449999809265137,79.83999633789062,106.33999633789062,244.6699981689453,26.18000030517578,43.630001068115234,172.4499969482422,4.6,mild_risk_on,HOLD,-0.03,-3.52,-2.59
2024-12-05,606.6599731445312,13.539999961853027,79.7699966430664,105.70999908447266,242.86000061035156,26.190000534057617,43.91999816894531,173.92999267578125,4.6,mild_risk_on,HOLD,-0.38,-3.39,-1.86
2024-12-06,607.8099975585938,12.770000457763672,79.9000015258789,105.97000122070312,242.9499969482422,26.149999618530273,43.849998474121094,168.0500030517578,4.6,mild_risk_on,HOLD,-0.59,-2.74,-3.16
2024-12-09,604.6799926757812,14.1899995803833,79.80000305175781,106.1500015258789,245.36000061035156,26.59000015258789,44.75,163.13999938964844,3.4,mild_risk_on,HOLD,0.35,-1.65,-2.51
2024-12-10,602.7999877929688,14.180000305175781,79.83999633789062,106.4000015258789,248.58999633789062,26.600000381469727,44.029998779296875,165.1199951171875,3.4,mild_risk_on,HOLD,0.25,-0.25,-3.7
2024-12-11,607.4600219726562,13.579999923706055,79.86000061035156,106.70999908447266,250.9600067138672,26.59000015258789,44.209999084472656,169.05999755859375,4.6,mild_risk_on,HOLD,-3.49,-1.01,-4.29
2024-12-12,604.3300170898438,13.920000076293945,79.63999938964844,106.95999908447266,247.27999877929688,26.420000076293945,43.9900016784668,167.42999267578125,4.6,mild_risk_on,HOLD,-3.02,-1.54,-3.66
2024-12-13,604.2100219726562,13.8100004196167,79.41000366210938,107.0,244.2899932861328,26.1200008392334,44.029998779296875,169.91000366210938,4.6,mild_risk_on,HOLD,-2.16,-2.65,-1.89
2024-12-16,606.7899780273438,14.6899995803833,79.55999755859375,106.86000061035156,244.8800048828125,26.139999389648438,43.790000915527344,166.7899932861328,3.4,mild_risk_on,HOLD,-1.99,-3.41,-2.5
2024-12-17,604.2899780273438,15.869999885559082,79.38999938964844,106.95999908447266,243.94000244140625,25.889999389648438,42.959999084472656,173.0399932861328,3.4,mild_risk_on,HOLD,-0.49,-3.25,-1.11
2024-12-18,586.280029296875,27.6200008392334,78.16999816894531,108.02999877929688,239.25999450683594,25.6299991607666,41.959999084472656,168.9199981689453,-0.7,cash_hoarding,HOLD,2.57,0.97,2.86
2024-12-19,586.0999755859375,24.09000015258789,78.08999633789062,108.41000366210938,239.60000610351562,25.520000457763672,42.099998474121094,163.10000610351562,0.5,cash_hoarding,HOLD,1.52,1.58,3.47
2024-12-20,591.1500244140625,18.360000610351562,78.58000183105469,107.62000274658203,242.10000610351562,25.6200008392334,42.27000045776367,161.2100067138672,0.7,cash_hoarding,HOLD,-0.5,-0.43,3.15
2024-12-23,594.6900024414062,16.780000686645508,78.37000274658203,108.04000091552734,240.9600067138672,25.59000015258789,42.5099983215332,170.64999389648438,1.9,cash_hoarding,HOLD,-1.45,-0.87,2.23
2024-12-24,601.2999877929688,14.270000457763672,78.62000274658203,108.26000213623047,241.44000244140625,25.65999984741211,42.63999938964844,180.08999633789062,1.9,cash_hoarding,HOLD,-2.77,-3.46,-0.32
2024-12-26,601.3400268554688,14.729999542236328,78.81999969482422,108.12999725341797,243.07000732421875,25.889999389648438,42.4900016784668,173.72000122070312,1.9,cash_hoarding,HOLD,-1.56,-3.32,0.53
2024-12-27,595.010009765625,15.949999809265137,78.55000305175781,108.0,241.39999389648438,25.790000915527344,42.29999923706055,167.9199981689453,1.9,cash_hoarding,HOLD,0.06,-2.15,1.14
2024-12-30,588.219970703125,17.399999618530273,78.66000366210938,108.12999725341797,240.6300048828125,25.6299991607666,41.959999084472656,161.0800018310547,0.7,cash_hoarding,HOLD,0.07,0.78,2.86
2024-12-31,586.0800170898438,17.350000381469727,78.6500015258789,108.48999786376953,242.1300048828125,25.15999984741211,41.81999969482422,169.16000366210938,0.7,cash_hoarding,HOLD,0.58,0.95,2.69
2025-01-02,584.6400146484375,17.93000030517578,78.83999633789062,109.38999938964844,245.4199981689453,25.31999969482422,41.7599983215332,157.1999969482422,0.7,cash_hoarding,HOLD,-0.71,2.21,2.25
2025-01-03,591.9500122070312,16.1299991607666,78.95999908447266,108.94999694824219,243.49000549316406,25.549999237060547,42.150001525878906,157.32000732421875,1.9,cash_hoarding,HOLD,-1.78,1.88,1.66
2025-01-06,595.3599853515625,16.040000915527344,79.0999984741211,108.26000213623047,243.19000244140625,26.0,42.29999923706055,152.63999938964844,3.4,mild_risk_on,HOLD,-2.21,1.86,1.49
2025-01-07,588.6300048828125,17.81999969482422,78.83999633789062,108.54000091552734,244.55999755859375,26.209999084472656,42.0,155.10000610351562,0.7,cash_hoarding,HOLD,0.71,3.59,3.01
2025-01-08,589.489990234375,17.700000762939453,78.94000244140625,109.08999633789062,245.86000061035156,26.739999771118164,41.79999923706055,154.33999633789062,0.7,cash_hoarding,HOLD,0.36,3.13,1.91
2025-01-10,580.489990234375,19.540000915527344,78.52999877929688,109.6500015258789,248.2100067138672,26.889999389648438,41.09000015258789,151.4499969482422,0.7,cash_hoarding,HOLD,2.94,3.25,4.2
2025-01-13,581.3900146484375,19.190000534057617,78.51000213623047,109.95999908447266,245.74000549316406,27.079999923706055,40.810001373291016,170.5500030517578,0.7,cash_hoarding,HOLD,3.73,3.98,4.11
2025-01-14,582.1900024414062,18.709999084472656,78.61000061035156,109.2699966430664,247.02999877929688,27.239999771118164,41.27000045776367,167.63999938964844,0.7,cash_hoarding,HOLD,4.17,3.37,3.64
2025-01-15,592.780029296875,16.1200008392334,79.30000305175781,109.08999633789062,248.8800048828125,27.600000381469727,41.810001373291016,163.5399932861328,3.4,mild_risk_on,HOLD,2.86,2.07,2.86
2025-01-16,591.6400146484375,16.600000381469727,79.38999938964844,108.95999908447266,250.60000610351562,27.75,41.7599983215332,167.41000366210938,3.4,mild_risk_on,HOLD,2.76,1.72,3.05
2025-01-17,597.5800170898438,15.970000267028809,79.45999908447266,109.3499984741211,249.27000427246094,27.25,42.09000015258789,165.35000610351562,3.4,mild_risk_on,HOLD,0.3,0.03,2.33
2025-01-21,603.0499877929688,15.0600004196167,79.66999816894531,108.05999755859375,253.1300048828125,27.229999542236328,42.540000915527344,173.0,3.4,mild_risk_on,HOLD,0.24,-0.21,1.64
2025-01-22,606.4400024414062,15.100000381469727,79.55999755859375,108.16999816894531,254.42999267578125,27.0,42.56999969482422,179.97999572753906,3.4,mild_risk_on,HOLD,-0.76,-0.37,0.65
2025-01-23,609.75,15.020000457763672,79.66000366210938,108.05000305175781,254.07000732421875,27.1299991607666,42.66999816894531,179.32000732421875,3.4,mild_risk_on,HOLD,-0.77,-0.56,-1.61
2025-01-24,607.969970703125,14.850000381469727,79.75,107.44000244140625,255.64999389648438,27.149999618530273,42.95000076293945,173.16000366210938,3.4,mild_risk_on,HOLD,-1.01,-1.18,-1.77
2025-01-27,599.3699951171875,17.899999618530273,79.80999755859375,107.33999633789062,252.99000549316406,26.6299991607666,42.16999816894531,168.5500030517578,2.2,cash_hoarding,HOLD,-0.27,0.91,-0.86
2025-01-28,604.52001953125,16.40999984741211,79.77999877929688,107.87000274658203,255.17999267578125,26.690000534057617,42.47999954223633,163.63999938964844,3.4,mild_risk_on,HOLD,-0.45,0.13,-1.65
2025-01-29,601.8099975585938,16.559999465942383,79.7300033569336,108.0,254.1999969482422,26.899999618530273,42.4900016784668,157.42999267578125,3.4,mild_risk_on,HOLD,0.4,0.26,-2.78
2025-01-30,605.0399780273438,15.84000015258789,79.87999725341797,107.80000305175781,258.04998779296875,27.170000076293945,43.209999084472656,156.6999969482422,3.4,mild_risk_on,HOLD,0.21,0.78,-1.79
2025-01-31,601.8200073242188,16.43000030517578,79.72000122070312,108.37000274658203,258.55999755859375,26.850000381469727,42.720001220703125,158.47000122070312,3.4,mild_risk_on,HOLD,-0.17,1.31,-3.0
2025-02-03,597.77001953125,18.6200008392334,79.26000213623047,108.98999786376953,259.94000244140625,27.15999984741211,42.40999984741211,155.4499969482422,2.2,cash_hoarding,HOLD,1.18,2.3,-3.5
2025-02-04,601.780029296875,17.209999084472656,79.51000213623047,107.95999908447266,262.5,27.479999542236328,43.16999816894531,159.44000244140625,2.2,cash_hoarding,HOLD,0.59,1.85,-3.11
2025-02-05,604.219970703125,15.770000457763672,79.72000122070312,107.58000183105469,264.1300048828125,27.93000030517578,43.060001373291016,162.63999938964844,3.4,mild_risk_on,HOLD,-0.14,1.02,-5.21
2025-02-06,606.3200073242188,15.5,79.5999984741211,107.69000244140625,263.42999267578125,28.09000015258789,43.2400016784668,163.57000732421875,3.4,mild_risk_on,HOLD,0.56,-1.05,-5.01
2025-02-07,600.77001953125,16.540000915527344,79.3499984741211,108.04000091552734,263.8999938964844,28.899999618530273,43.20000076293945,166.52999877929688,3.4,mild_risk_on,HOLD,1.49,-0.59,-6.69
2025-02-10,604.8499755859375,15.8100004196167,79.51000213623047,108.31999969482422,268.3699951171875,29.5,43.720001220703125,166.9499969482422,3.4,mild_risk_on,HOLD,1.1,-1.75,-8.09
2025-02-11,605.3099975585938,16.020000457763672,79.4800033569336,107.95999908447266,267.3900146484375,28.8799991607666,43.54999923706055,168.80999755859375,3.4,mild_risk_on,HOLD,1.26,-1.78,-7.67
2025-02-12,603.3599853515625,15.890000343322754,79.30999755859375,107.94000244140625,267.6700134277344,29.579999923706055,43.790000915527344,166.10000610351562,3.4,mild_risk_on,HOLD,1.16,-3.03,-8.61
2025-02-13,609.72998046875,15.100000381469727,79.66999816894531,107.30999755859375,270.30999755859375,30.15999984741211,44.06999969482422,163.36000061035156,4.4,mild_risk_on,HOLD,-1.61,-2.55,-7.7
2025-02-14,609.7000122070312,14.770000457763672,79.76000213623047,106.56999969482422,266.2900085449219,29.270000457763672,44.40999984741211,167.97000122070312,3.4,mild_risk_on,HOLD,-2.05,-4.25,-6.98
2025-02-18,611.489990234375,15.350000381469727,79.69000244140625,107.05000305175781,270.70001220703125,28.84000015258789,44.689998626708984,183.1199951171875,3.4,mild_risk_on,HOLD,-2.82,-5.66,-8.25
2025-02-19,612.9299926757812,15.270000457763672,79.75,107.16999816894531,270.8500061035156,28.809999465942383,44.619998931884766,175.75999450683594,3.4,mild_risk_on,HOLD,-3.0,-4.87,-7.47
2025-02-20,610.3800048828125,15.65999984741211,79.80000305175781,106.33999633789062,270.989990234375,29.06999969482422,45.029998779296875,178.57000732421875,3.4,mild_risk_on,HOLD,-4.15,-6.17,-7.35
2025-02-21,599.9400024414062,18.209999084472656,79.6500015258789,106.61000061035156,270.739990234375,28.600000381469727,44.900001525878906,165.0,2.2,cash_hoarding,HOLD,-0.96,-4.0,-5.99
2025-02-24,597.2100219726562,18.979999542236328,79.75,106.5999984741211,272.2099914550781,28.399999618530273,44.209999084472656,156.92999267578125,2.2,cash_hoarding,HOLD,-2.25,-6.13,-3.87
2025-02-25,594.239990234375,19.43000030517578,79.94999694824219,106.30999755859375,268.6199951171875,28.360000610351562,44.2400016784668,157.60000610351562,2.2,cash_hoarding,HOLD,-2.92,-6.45,-3.16
2025-02-26,594.5399780273438,19.100000381469727,80.05999755859375,106.41999816894531,269.0299987792969,28.600000381469727,44.68000030517578,153.44000244140625,2.2,cash_hoarding,HOLD,-1.93,-6.0,-4.36
2025-02-27,585.0499877929688,21.1299991607666,79.91000366210938,107.23999786376953,264.92999267578125,28.690000534057617,43.810001373291016,149.32000732421875,2.0,cash_hoarding,HOLD,-2.11,-5.75,-3.07
2025-02-28,594.1799926757812,19.6299991607666,80.12999725341797,107.61000061035156,263.2699890136719,28.3799991607666,43.209999084472656,157.94000244140625,2.2,cash_hoarding,HOLD,-3.07,-5.28,-6.48
2025-03-03,583.77001953125,22.780000686645508,79.58999633789062,106.75,266.739990234375,28.56999969482422,42.83000183105469,154.25999450683594,2.0,cash_hoarding,HOLD,-3.97,-2.85,-4.18
2025-03-04,576.8599853515625,23.510000228881836,79.58000183105469,105.73999786376953,269.05999755859375,28.489999771118164,43.189998626708984,151.3800048828125,2.0,cash_hoarding,HOLD,-3.63,-2.75,-2.75
2025-03-05,583.0599975585938,21.93000030517578,79.62000274658203,105.73999786376953,269.6199951171875,30.079999923706055,44.47999954223633,138.8800048828125,2.0,cash_hoarding,HOLD,-4.15,-2.73,-3.18
2025-03-06,572.7100219726562,24.8700008392334,79.31999969482422,104.05999755859375,268.25,29.899999618530273,44.20000076293945,137.64999389648438,1.0,cash_hoarding,HOLD,-3.72,-1.26,-6.29
